DaysSinceRecentOrder,Nb Orders,Amount Orders,Avg Amount Orders,Max Amount Orders,Nb items,Avg Nb items,Avg item amount,Max item amount,PayMeth_Bancontact,PayMeth_Card,PayMeth_Ideal,PayMeth_Klarna,PayMeth_Other,PayMeth_Pay Later,PayMeth_shopify payments,Always Discount,Always Free Shipping,Never Discount,Never Free Shipping,Max Discount Percentage,Same SKU more than once,Email Marketing Consent,Accepts Marketing,click,open,Days since First Active,Days since Last Active,Days since Profile Created On,Days since Date Added,Recent City_amersfoort,Recent City_amsterdam,Recent City_breda,Recent City_den haag,Recent City_eindhoven,Recent City_groningen,Recent City_haarlem,Recent City_rotterdam,Recent City_utrecht,Recent City_zwolle,dbscan_cluster
161,1,95.41,95.41,95.41,1,1.0,119.27,119.27,0,0,0,0,0,0,1,1,1,0,0,0.25,0,1,1,1,1,161,2,161,1,False,False,False,False,False,False,False,False,False,False,25
387,3,145.86,48.62,59.9,5,2.0,29.45,29.95,0,0,1,0,0,0,0,0,1,0,0,0.09,1,0,0,1,1,772,97,772,1,False,False,False,False,False,False,False,False,False,False,26
377,2,347.07,69.41,80.61,5,1.0,30.96,32.54,0,0,0,0,0,1,0,1,1,0,0,0.16,1,2,0,1,1,395,105,395,1,False,False,False,False,False,False,False,False,False,False,103
387,1,173.12,86.56,86.56,3,2.0,32.58,34.04,0,0,1,0,0,0,0,1,1,0,0,0.15,0,0,0,0,1,774,387,774,1,False,False,False,False,False,False,False,False,False,False,0
101,1,127.04,63.52,63.52,3,2.0,30.95,30.95,0,0,0,0,0,0,1,1,1,0,0,0.46,0,2,0,0,1,101,75,101,1,False,False,False,False,False,False,False,False,False,False,10
387,1,187.82,93.91,93.91,3,2.0,32.95,32.95,0,0,1,0,0,0,0,1,1,0,0,0.05,0,0,0,0,1,599,387,599,1,False,False,False,False,False,False,False,False,False,False,0
335,1,221.04,110.52,110.52,4,2.0,31.45,32.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,0,1,335,41,335,1,False,False,False,False,False,False,False,False,False,False,11
55,1,106.02,53.01,53.01,2,1.0,29.45,32.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,1,1,56,0,56,1,False,False,False,False,False,False,False,False,False,False,6
255,1,33.25,33.25,33.25,1,1.0,36.95,36.95,0,0,0,1,0,0,0,1,1,0,0,0.11,0,0,0,1,1,255,41,255,1,False,False,False,False,False,False,False,False,False,False,44
387,1,250.38,83.46,83.46,3,1.0,29.28,29.95,0,0,0,0,0,1,0,1,1,0,0,0.05,0,0,0,0,1,641,387,641,1,False,False,False,False,False,False,False,False,False,False,24
387,1,36.95,36.95,36.95,1,1.0,36.95,36.95,0,0,0,0,0,1,0,0,1,1,0,0.0,0,0,0,1,1,653,387,653,1,False,False,False,False,False,False,False,False,False,False,77
387,1,348.84,87.21,87.21,4,1.0,22.95,31.95,0,0,1,0,0,0,0,1,1,0,0,0.05,0,1,0,1,1,822,7,822,1,False,True,False,False,False,False,False,False,False,False,76
289,1,35.95,35.95,35.95,1,1.0,39.95,39.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,0,0,1,1,291,41,291,1,False,False,False,False,False,False,False,False,False,False,16
284,1,36.95,36.95,36.95,1,1.0,36.95,36.95,0,0,0,0,0,0,1,0,1,1,0,0.0,0,2,0,0,1,284,1,284,1,False,False,False,True,False,False,False,False,False,False,145
224,1,131.22,65.61,65.61,2,1.0,36.45,38.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,0,1,377,-1,377,1,False,False,False,False,False,False,False,False,False,False,11
387,2,501.02,83.5,98.81,6,1.0,28.49,34.53,0,0,1,0,0,1,0,1,1,0,0,0.17,1,1,0,1,1,521,2,521,1,False,False,False,False,False,False,False,False,False,True,-1
318,1,83.88,83.88,83.88,3,3.0,34.95,34.95,0,0,0,1,0,0,0,1,1,0,0,0.25,0,1,1,1,1,318,31,318,1,False,False,False,False,False,False,False,False,False,True,-1
387,1,33.95,33.95,33.95,1,1.0,33.95,33.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,2,0,0,1,606,252,606,1,False,False,False,False,False,False,False,False,False,False,7
387,1,36.95,36.95,36.95,1,1.0,36.95,36.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,1,0,1,1,670,2,670,1,False,False,False,False,False,False,False,False,False,False,5
97,1,71.72,71.72,71.72,3,3.0,34.95,34.95,0,0,0,0,0,0,1,1,1,0,0,0.46,0,0,0,0,1,97,51,97,1,False,False,False,False,True,False,False,False,False,False,-1
377,3,814.24,116.32,173.0,15,2.0,23.49,33.95,0,0,1,0,0,0,0,1,1,0,0,0.32,1,0,0,1,1,469,352,469,1,False,False,False,False,True,False,False,False,False,False,-1
387,1,150.39,150.39,150.39,6,6.0,26.95,26.95,0,0,1,0,0,0,0,1,1,0,0,0.08,0,2,0,1,1,537,2,537,1,False,False,False,False,False,False,False,False,False,False,4
239,1,30.55,30.55,30.55,1,1.0,33.95,33.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,0,1,248,1,248,1,False,False,False,False,False,False,False,False,False,False,11
387,1,0.0,0.0,0.0,2,1.0,25.58,26.4,0,0,1,0,0,0,0,1,1,0,0,1.0,0,2,0,0,0,850,387,850,1,False,True,False,False,False,False,False,False,False,False,-1
51,2,206.77,103.38,131.55,8,4.0,30.95,30.95,0,0,0,0,0,0,1,1,1,0,0,0.23,1,1,1,1,1,164,2,164,1,False,False,False,False,False,False,False,False,False,False,29
262,2,447.7,111.92,149.57,5,1.0,57.08,133.24,1,0,0,0,0,0,1,1,1,0,0,0.23,0,1,1,1,1,456,208,456,1,False,False,False,False,False,False,False,False,False,False,-1
387,1,119.8,59.9,59.9,2,1.0,29.95,29.95,0,0,0,0,0,1,0,0,1,1,0,0.0,0,0,0,0,1,980,387,893,1,False,False,False,False,False,False,False,False,False,False,3
387,1,437.88,109.47,109.47,4,1.0,31.36,34.03,0,0,0,0,0,1,0,1,1,0,0,0.15,0,1,0,1,1,663,72,663,1,False,False,False,False,False,False,False,False,False,False,2
387,1,20.95,20.95,20.95,1,1.0,20.95,20.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,2,0,1,1,987,-1,893,1,False,True,False,False,False,False,False,False,False,False,48
301,1,36.95,36.95,36.95,1,1.0,36.95,36.95,0,0,0,0,0,0,1,0,1,1,0,0.0,0,0,0,0,1,301,208,301,1,False,False,False,False,False,False,False,False,False,False,8
387,1,25.46,25.46,25.46,1,1.0,29.17,29.17,0,0,0,0,0,1,0,1,1,0,0,0.15,0,0,0,0,1,965,261,893,1,False,False,False,False,False,False,False,False,False,False,24
387,1,73.96,73.96,73.96,3,3.0,25.95,25.95,0,0,1,0,0,0,0,1,1,0,0,0.05,0,0,0,0,1,490,387,490,1,False,False,True,False,False,False,False,False,False,False,156
287,1,176.08,176.08,176.08,7,7.0,27.95,27.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,1,1,287,41,287,1,False,True,False,False,False,False,False,False,False,False,-1
387,1,26.06,26.06,26.06,1,1.0,28.45,28.45,0,0,1,0,0,0,0,1,1,0,0,0.09,0,0,0,0,1,814,387,814,1,False,False,False,False,False,False,False,False,False,False,0
211,1,81.66,81.66,81.66,1,1.0,81.66,81.66,0,0,0,1,0,0,0,0,1,1,0,0.0,0,0,0,1,1,211,108,211,1,False,False,False,False,False,False,False,False,False,False,-1
387,1,36.95,36.95,36.95,1,1.0,36.95,36.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,664,213,664,1,False,False,False,False,False,False,False,False,False,False,7
171,1,258.39,86.13,86.13,4,1.0,21.95,28.95,0,0,0,1,0,0,0,1,1,0,0,0.1,0,0,0,1,1,192,132,171,1,False,False,False,False,False,False,False,False,False,False,44
387,1,25.95,25.95,25.95,1,1.0,25.95,25.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,616,213,616,1,False,False,False,False,False,False,False,False,False,False,7
387,1,80.87,80.87,80.87,3,3.0,29.43,29.43,0,0,1,0,0,0,0,1,1,0,0,0.09,0,1,0,0,1,692,30,692,1,False,False,False,False,False,False,False,False,False,False,0
387,1,27.95,27.95,27.95,1,1.0,27.95,27.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,539,387,539,1,False,False,False,False,False,False,False,False,False,False,7
326,1,51.12,51.12,51.12,2,2.0,31.95,31.95,0,0,0,1,0,0,0,1,1,0,0,0.25,0,2,0,1,1,326,208,326,1,False,False,False,False,False,False,False,False,False,False,44
226,1,30.55,30.55,30.55,1,1.0,33.95,33.95,0,0,0,1,0,0,0,1,1,0,0,0.11,0,1,1,0,1,314,41,226,1,False,False,False,False,False,False,False,False,False,False,35
366,3,157.65,39.41,52.61,4,1.0,30.2,31.95,0,0,1,0,0,0,1,1,1,0,0,0.18,0,1,0,1,1,665,240,665,1,False,False,False,False,False,False,False,False,False,False,34
227,1,52.11,52.11,52.11,2,2.0,28.95,28.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,2,0,1,1,227,68,227,1,False,False,False,False,False,False,False,False,False,False,16
377,3,132.82,44.27,64.66,6,2.0,26.39,26.61,0,1,0,0,1,0,0,1,1,0,0,0.23,1,1,0,1,1,667,2,667,1,False,False,False,False,False,False,False,False,False,False,-1
387,1,29.95,29.95,29.95,1,1.0,29.95,29.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,2,0,1,1,493,26,493,1,False,False,False,False,False,False,False,False,False,False,5
97,1,190.56,63.52,63.52,3,1.0,30.95,33.95,0,0,0,0,0,0,1,1,1,0,0,0.46,0,1,1,1,1,374,-1,374,1,False,False,False,False,False,False,False,False,False,False,6
72,3,319.33,63.87,78.16,6,1.0,28.95,30.95,0,0,0,0,0,0,1,0,1,0,0,0.11,1,1,1,1,1,82,30,82,1,False,False,False,False,False,False,False,False,False,False,57
387,1,32.95,32.95,32.95,1,1.0,32.95,32.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,1124,231,387,1,False,False,False,False,False,False,False,False,False,False,7
387,1,29.95,29.95,29.95,1,1.0,29.95,29.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,2,0,0,1,617,387,617,1,False,False,False,False,False,False,False,False,False,False,7
387,1,171.46,85.73,85.73,3,2.0,32.1,34.04,0,0,1,0,0,0,0,1,1,0,0,0.15,0,0,0,0,1,783,387,783,1,False,False,False,False,False,False,False,False,False,False,0
30,1,340.24,170.12,170.12,7,4.0,29.95,32.95,0,0,0,0,0,0,1,1,1,0,0,0.25,0,1,1,1,1,33,1,33,1,False,False,False,False,False,False,False,False,False,False,6
216,1,100.06,50.03,50.03,2,1.0,26.86,36.95,0,0,0,0,0,0,1,1,1,0,0,0.07,0,1,1,1,1,216,46,216,1,False,False,False,False,False,False,False,False,False,False,6
331,1,373.68,93.42,93.42,4,1.0,25.95,34.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,1,1,662,21,662,1,False,False,False,True,False,False,False,False,False,False,-1
387,1,135.8,67.9,67.9,2,1.0,33.95,34.95,0,0,0,0,1,0,0,0,1,1,0,0.0,0,2,0,0,1,488,240,488,1,False,False,False,False,False,False,False,False,False,False,20
277,1,30.55,30.55,30.55,1,1.0,33.95,33.95,0,0,0,1,0,0,0,1,1,0,0,0.11,0,1,1,1,1,277,41,277,1,False,False,False,False,False,False,False,False,False,False,60
106,2,391.86,130.62,148.74,10,3.0,34.95,34.95,0,0,0,0,0,0,1,1,1,0,0,0.64,1,1,1,1,1,145,26,145,1,False,False,False,False,False,False,False,False,False,False,29
247,1,35.05,35.05,35.05,1,1.0,38.95,38.95,0,0,0,1,0,0,0,1,1,0,0,0.11,0,0,0,0,1,252,41,247,1,False,False,False,False,False,False,False,False,False,False,91
387,1,153.22,153.22,153.22,5,5.0,32.95,32.95,0,0,1,0,0,0,0,1,1,0,0,0.08,0,2,0,0,1,521,1,521,1,False,False,False,False,False,False,False,False,False,False,0
79,1,132.92,66.46,66.46,3,2.0,24.95,25.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,0,0,79,41,79,1,False,False,False,False,False,False,False,False,False,False,36
82,4,287.01,71.75,144.3,10,2.0,31.7,38.95,0,0,1,0,0,0,1,0,1,0,0,0.18,1,1,1,0,1,393,41,393,1,False,False,False,False,False,False,False,False,False,False,-1
66,1,32.95,32.95,32.95,1,1.0,32.95,32.95,0,0,0,0,0,0,1,0,1,1,0,0.0,0,2,0,0,1,65,1,65,1,False,False,False,False,False,False,False,False,False,False,8
387,2,59.21000000000001,29.61,34.95,2,1.0,30.72,34.95,0,0,1,0,0,0,0,0,1,0,0,0.09,0,1,0,1,1,835,252,835,1,False,False,False,False,False,False,False,False,False,False,15
387,5,543.14,108.63,143.92,19,4.0,30.73,30.95,0,0,1,0,0,0,0,1,1,0,0,0.09,1,1,0,1,1,633,22,633,1,False,False,False,False,False,False,False,False,False,False,-1
153,1,256.11,85.37,85.37,3,1.0,31.62,34.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,0,0,161,24,161,1,False,False,False,False,False,False,False,False,False,False,36
160,1,100.64,50.32,50.32,2,1.0,31.45,32.95,0,0,0,0,0,0,1,1,1,0,0,0.25,0,1,1,1,1,508,1,251,1,False,False,False,False,False,False,False,False,False,False,6
387,2,70.21000000000001,35.11,36.95,2,1.0,36.63,36.95,0,0,1,0,0,1,0,0,1,0,0,0.09,1,0,0,1,1,615,387,615,1,False,False,False,False,False,False,False,False,False,False,75
387,1,36.95,36.95,36.95,1,1.0,36.95,36.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,638,228,638,1,False,False,False,False,False,False,False,False,False,False,7
176,1,32.95,32.95,32.95,1,1.0,32.95,32.95,0,0,0,0,0,0,1,0,1,1,0,0.0,0,2,0,0,1,176,2,176,1,False,False,False,False,False,False,False,False,False,False,8
387,1,318.06,159.03,159.03,6,3.0,20.1,33.36,0,0,1,0,0,0,0,1,1,0,0,0.09,0,0,0,0,1,867,387,867,1,False,False,False,False,False,False,False,False,False,False,0
387,1,27.95,27.95,27.95,1,1.0,27.95,27.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,934,137,893,1,False,False,False,False,False,False,False,False,False,False,7
261,1,121.8,60.9,60.9,2,1.0,30.45,30.95,0,0,0,0,0,0,1,0,1,1,0,0.0,0,2,0,0,1,261,208,261,1,False,False,False,False,False,False,False,False,False,False,8
248,1,316.26,158.13,158.13,6,3.0,29.95,30.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,0,0,0,1,906,208,893,1,False,False,False,False,False,False,False,False,False,False,-1
387,1,156.12,78.06,78.06,3,2.0,30.14,31.11,0,1,0,0,0,0,0,1,1,0,0,0.15,0,2,0,0,1,779,140,779,1,False,False,False,False,False,False,False,False,False,False,141
377,3,237.91,59.48,93.91,6,2.0,32.38,33.36,0,0,1,0,0,0,0,1,1,0,0,0.21,0,1,0,1,1,763,1,763,1,False,False,False,False,False,False,False,False,True,False,-1
304,1,34.95,34.95,34.95,1,1.0,34.95,34.95,0,0,0,0,0,0,1,0,1,1,0,0.0,0,1,1,1,1,304,2,304,1,False,False,False,False,False,False,False,False,False,False,58
387,1,165.02,82.51,82.51,3,2.0,29.95,32.95,0,0,1,0,0,0,0,1,1,0,0,0.05,0,2,0,0,1,573,252,573,1,False,False,False,False,False,False,False,False,False,False,0
387,1,199.05,66.35,66.35,3,1.0,23.28,32.95,0,0,1,0,0,0,0,1,1,0,0,0.05,0,0,0,1,1,893,387,893,1,False,False,False,False,False,False,False,False,False,False,4
387,1,241.8,80.6,80.6,3,1.0,28.28,32.95,0,0,1,0,0,0,0,1,1,0,0,0.05,0,2,0,0,1,924,252,893,1,True,False,False,False,False,False,False,False,False,False,-1
387,1,301.53000000000003,100.51,100.51,4,1.0,26.28,26.95,0,0,1,0,0,0,0,1,1,0,0,0.05,0,2,0,0,1,657,2,657,1,False,False,False,False,False,False,False,False,False,False,0
315,1,729.54,364.77,364.77,14,7.0,28.95,28.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,1,1,315,41,315,1,False,False,False,False,False,False,False,False,False,False,-1
387,1,394.44,98.61,98.61,4,1.0,25.95,26.95,0,0,1,0,0,0,0,1,1,0,0,0.05,0,2,0,0,1,1041,252,387,1,False,False,False,False,False,False,False,False,False,False,0
316,1,440.88,146.96,146.96,6,2.0,30.62,31.95,0,0,0,0,0,0,1,1,1,0,0,0.25,0,1,1,1,1,316,140,316,1,False,False,False,False,False,False,False,False,False,False,6
360,1,28.0,28.0,28.0,1,1.0,32.95,32.95,0,0,0,0,0,0,1,1,1,0,0,0.18,0,2,0,0,1,360,1,360,1,False,False,False,False,False,False,False,False,False,False,10
242,1,36.95,36.95,36.95,1,1.0,36.95,36.95,0,0,0,0,0,0,1,0,1,1,0,0.0,0,2,0,0,1,242,-5,242,1,False,False,False,True,False,False,False,False,False,False,145
387,1,26.95,26.95,26.95,1,1.0,26.95,26.95,0,0,0,0,0,1,0,0,1,1,0,0.0,0,1,0,1,1,1116,202,879,1,False,False,False,False,False,False,False,False,True,False,-1
350,5,1461.14,91.32,99.96,17,1.0,27.78,34.95,0,0,1,0,0,1,1,1,1,0,0,0.1,1,0,0,1,1,596,51,596,1,False,False,False,False,False,False,False,False,False,False,-1
163,3,1037.47,94.32,127.58,11,1.0,27.95,29.95,0,0,0,0,0,0,1,1,1,0,0,0.25,1,2,0,1,1,338,2,338,1,False,False,False,False,False,False,False,False,False,False,-1
387,1,244.41,81.47,81.47,3,1.0,31.12,33.07,0,0,1,0,0,0,0,1,1,0,0,0.15,0,2,0,0,1,768,160,768,1,False,False,False,False,False,False,False,False,False,False,0
164,1,161.76,80.88,80.88,3,2.0,29.95,29.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,2,0,0,0,164,138,164,1,False,False,False,False,False,False,False,False,False,False,81
296,2,121.46,60.73,82.51,4,2.0,33.95,38.95,0,0,1,0,0,0,1,0,1,0,0,0.05,0,2,0,0,1,701,22,701,1,False,False,False,False,False,False,False,False,False,False,-1
387,1,89.44,44.72,44.72,2,1.0,26.98,26.98,0,0,1,0,0,0,0,1,1,0,0,0.21,0,0,0,0,1,1001,387,893,1,False,False,False,False,False,False,False,False,False,False,0
387,1,53.9,53.9,53.9,2,2.0,26.95,26.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,2,0,1,1,618,1,618,1,False,False,False,False,False,False,False,False,False,False,5
287,1,33.25,33.25,33.25,1,1.0,36.95,36.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,2,0,1,1,287,181,287,1,False,False,False,False,False,False,False,False,False,False,16
255,2,300.64,75.16,88.23,4,1.0,33.2,39.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,1,1,291,20,263,1,False,False,False,False,False,False,False,False,False,False,6
289,4,337.9,56.32,81.78,7,1.0,31.04,33.95,0,0,1,0,0,0,1,0,1,0,0,0.18,1,1,0,1,1,592,39,592,1,False,False,False,False,False,False,False,False,False,False,14
387,4,240.53,48.11,71.89,9,2.0,25.29,30.95,0,0,1,0,0,1,0,0,1,0,0,0.23,1,0,0,1,1,523,111,523,1,False,False,False,False,False,False,False,False,False,False,-1
235,2,188.81,62.94,79.98,4,1.0,31.27,33.95,0,0,1,1,0,0,0,1,1,0,0,0.18,1,2,0,1,1,1021,2,387,1,False,False,False,False,False,False,False,False,False,False,-1
257,1,70.11,70.11,70.11,2,2.0,38.95,38.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,1,1,258,22,258,1,False,False,False,False,False,False,False,False,False,False,6
190,1,61.11,61.11,61.11,2,2.0,33.95,33.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,0,0,190,41,190,1,False,True,False,False,False,False,False,False,False,False,-1
371,2,270.05,90.02,155.03,9,3.0,30.77,32.68,0,0,1,0,0,0,1,1,1,0,0,0.31,1,1,1,1,1,419,98,389,1,False,False,False,False,False,False,False,False,False,False,-1
387,1,85.36,85.36,85.36,3,3.0,29.95,29.95,0,0,1,0,0,0,0,1,1,0,0,0.05,0,2,0,1,1,1012,56,893,1,False,False,False,False,False,False,False,False,False,False,4
42,1,220.6,110.3,110.3,5,2.0,25.95,25.95,0,0,0,0,0,0,1,1,1,0,0,0.18,0,1,1,0,1,42,15,42,1,False,False,False,False,False,False,False,False,True,False,-1
192,1,55.96,55.96,55.96,1,1.0,55.96,55.96,0,0,0,0,0,0,1,0,1,1,0,0.0,0,2,0,0,1,192,118,192,1,False,False,False,False,False,False,False,False,False,False,52
100,2,318.25,63.65,65.9,5,1.0,31.35,34.95,0,0,1,1,0,0,0,0,1,0,0,0.46,0,2,0,1,1,539,1,539,1,False,False,False,False,False,False,False,False,False,False,-1
68,1,131.8,65.9,65.9,2,1.0,32.95,32.95,0,0,0,0,0,0,1,0,1,1,0,0.0,0,2,0,1,1,68,42,68,1,False,False,True,False,False,False,False,False,False,False,-1
387,3,904.95,129.28,147.64,12,2.0,31.19,34.95,0,0,1,0,0,0,0,1,1,0,0,0.1,1,0,0,1,1,593,387,593,1,False,False,False,False,False,False,False,False,False,False,33
367,1,116.82,58.41,58.41,2,1.0,32.45,34.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,0,0,0,1,367,365,367,1,False,False,False,False,False,False,False,False,False,False,10
375,2,65.51,32.76,34.95,2,1.0,34.16,34.95,0,0,1,0,0,0,0,0,1,0,0,0.09,0,1,0,1,1,792,140,792,1,False,False,False,False,False,False,False,False,False,False,15
253,1,470.68,117.67,117.67,5,1.0,25.45,38.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,1,1,253,41,253,1,False,False,False,False,False,False,False,False,False,False,6
241,2,68.31,34.16,35.05,2,1.0,37.95,38.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,2,0,1,1,243,2,243,1,False,False,False,False,False,False,False,False,False,False,16
375,1,382.78,191.39,191.39,7,4.0,29.95,32.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,2,0,1,1,375,213,375,1,False,False,False,False,False,True,False,False,False,False,-1
387,1,28.01,28.01,28.01,1,1.0,32.09,32.09,0,1,0,0,0,0,0,1,1,0,0,0.15,0,2,0,0,0,1103,387,387,1,False,False,False,False,False,False,False,False,False,False,-1
387,1,143.74,71.87,71.87,3,2.0,26.48,27.47,1,0,0,0,0,0,0,1,1,0,0,0.09,0,1,0,1,1,661,2,661,1,False,False,False,False,False,False,False,False,False,False,41
387,2,147.75,49.25,60.9,3,1.0,28.95,34.95,0,0,1,0,0,0,0,0,1,1,0,0.0,1,2,0,0,1,639,128,639,1,False,False,False,False,False,False,False,False,False,False,108
387,2,189.44,94.72,105.43,7,4.0,32.54,32.54,0,0,1,0,0,0,0,1,1,0,0,0.23,1,1,0,1,1,501,1,498,1,False,False,False,False,False,False,False,False,False,False,33
387,2,265.28,66.32,77.48,5,1.0,31.26,33.39,0,0,1,0,0,0,0,1,1,0,0,0.23,1,1,0,1,1,905,2,893,1,False,False,False,False,False,False,False,False,False,False,33
387,1,131.8,65.9,65.9,2,1.0,32.95,32.95,1,0,0,0,0,0,0,0,1,1,0,0.0,0,1,0,1,1,874,161,874,1,False,False,False,False,False,False,False,False,False,False,73
292,1,29.65,29.65,29.65,1,1.0,32.95,32.95,0,0,0,1,0,0,0,1,1,0,0,0.11,0,1,1,1,1,292,41,292,1,False,False,False,False,False,False,False,False,False,False,60
126,1,119.27,119.27,119.27,1,1.0,119.27,119.27,0,0,0,0,0,0,1,0,1,1,0,0.0,0,1,1,0,1,126,99,126,1,False,False,False,False,False,False,False,False,False,False,-1
387,1,274.56,68.64,68.64,4,1.0,21.1,26.5,0,0,1,0,0,0,0,1,1,0,0,0.23,0,0,0,1,1,483,387,483,1,False,False,False,False,False,False,False,False,False,False,4
375,1,27.95,27.95,27.95,1,1.0,27.95,27.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,2,0,1,1,378,252,377,1,False,False,False,False,False,False,False,False,False,False,5
377,1,32.95,32.95,32.95,1,1.0,32.95,32.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,0,0,1,1,400,377,400,1,False,False,False,False,False,False,False,False,False,False,5
377,1,113.24,56.62,56.62,2,1.0,31.2,32.68,0,0,0,0,0,1,0,1,1,0,0,0.1,0,0,0,1,1,423,377,416,1,False,False,False,False,False,False,False,False,False,False,2
387,2,142.1,71.05,88.2,5,2.0,28.95,30.95,0,0,0,0,0,1,0,0,1,0,0,0.05,0,2,0,0,1,872,231,872,1,False,False,False,False,False,False,False,False,False,False,-1
248,1,31.45,31.45,31.45,1,1.0,34.95,34.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,0,0,0,1,248,41,248,1,False,False,False,False,False,False,False,False,False,False,10
228,2,1154.83,164.98,185.98,8,1.0,30.81,38.95,0,0,1,0,0,0,1,0,1,0,0,0.11,0,2,0,0,1,602,202,602,1,False,False,False,False,False,False,False,False,False,False,-1
200,1,24.45,24.45,24.45,1,1.0,27.16,27.16,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,1,1,322,2,322,1,False,False,False,False,False,False,False,False,False,False,6
254,2,99.76,49.88,62.81,3,2.0,36.95,36.95,0,0,1,0,0,0,1,0,1,0,0,0.18,0,0,0,1,1,609,208,609,1,False,False,False,False,False,False,False,False,False,False,83
387,1,51.9,51.9,51.9,2,2.0,25.95,25.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,553,230,553,1,False,False,False,False,False,False,False,False,False,False,7
101,1,70.06,70.06,70.06,3,3.0,25.95,25.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,0,0,1,1,101,41,101,1,False,False,False,False,False,False,False,False,False,False,16
387,1,25.56,25.56,25.56,1,1.0,30.84,30.84,0,0,1,0,0,0,0,1,1,0,0,0.21,0,0,0,1,1,967,223,893,1,False,False,False,False,False,False,False,False,False,False,4
387,1,31.95,31.95,31.95,1,1.0,31.95,31.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,0,0,1,1,825,209,825,1,False,False,False,False,False,False,False,False,False,False,5
387,1,71.26,71.26,71.26,3,3.0,27.22,27.22,0,0,1,0,0,0,0,1,1,0,0,0.15,0,0,0,1,1,771,56,771,1,False,False,False,False,False,False,False,False,False,False,4
71,1,123.78,61.89,61.89,3,2.0,21.96,25.95,0,0,0,1,0,0,0,0,1,1,0,0.0,0,2,0,0,1,71,-4,71,1,False,False,False,False,False,False,False,False,False,False,51
8,2,310.59000000000003,155.3,185.28,13,6.0,27.95,28.95,0,0,1,0,0,0,1,1,1,0,0,0.25,0,1,1,1,1,678,6,678,1,False,False,False,False,False,False,False,False,False,False,-1
387,1,55.9,55.9,55.9,2,2.0,27.95,27.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,0,0,1,1,642,191,642,1,False,False,False,False,False,False,False,False,False,False,5
377,2,2096.75,190.61,196.78,14,1.0,29.95,34.95,0,0,1,0,0,0,0,1,1,0,0,0.11,1,0,0,0,1,557,377,557,1,False,False,False,False,False,False,False,False,True,False,-1
387,1,105.8,52.9,52.9,2,1.0,26.45,27.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,2,0,1,1,1033,253,387,1,False,False,False,False,False,False,False,False,False,False,5
387,2,181.5,60.5,75.47,4,1.0,30.79,33.95,0,0,1,0,0,0,0,1,1,0,0,0.11,0,0,0,1,1,666,387,666,1,False,False,False,False,False,False,False,False,False,False,4
149,1,30.95,30.95,30.95,1,1.0,30.95,30.95,0,0,0,0,0,0,1,0,1,1,0,0.0,0,2,0,0,1,149,123,149,1,False,False,False,False,False,False,False,False,False,False,8
